"role","geschlecht","title","size_bytes","sitelinks","size_kb"
"Schauspieler_in","Weiblich","Marilyn Monroe",103156,239,100.73828125
"Schauspieler_in","Weiblich","Sarah Bernhardt",27161,193,26.5244140625
"Schauspieler_in","Weiblich","Madonna (Künstlerin)",163032,190,159.2109375
"Schauspieler_in","Weiblich","Selena Gomez",43604,174,42.58203125
"Schauspieler_in","Weiblich","Beyoncé",85505,173,83.5009765625
"Schauspieler_in","Weiblich","Angelina Jolie",83076,171,81.12890625
"Schauspieler_in","Weiblich","Anna Jurjewna Netrebko",47104,169,46
"Schauspieler_in","Weiblich","Shakira",41929,165,40.9462890625
"Schauspieler_in","Weiblich","Lana Del Rey",46311,159,45.2255859375
"Schauspieler_in","Weiblich","Rihanna",56146,156,54.830078125
"Schauspieler_in","Weiblich","Scarlett Johansson",38602,155,37.697265625
"Schauspieler_in","Weiblich","Brigitte Bardot",41594,151,40.619140625
"Schauspieler_in","Weiblich","Judy Garland",25664,150,25.0625
"Schauspieler_in","Weiblich","Anggun",11199,149,10.9365234375
"Schauspieler_in","Weiblich","Édith Piaf",32971,147,32.1982421875
"Schauspieler_in","Weiblich","Audrey Hepburn",35821,147,34.9814453125
"Schauspieler_in","Weiblich","Agnes Monica",4357,147,4.2548828125
"Schauspieler_in","Weiblich","Britney Spears",74844,145,73.08984375
"Schauspieler_in","Weiblich","Emma Watson",30898,143,30.173828125
"Schauspieler_in","Weiblich","Elizabeth Taylor",74627,142,72.8779296875
"Schauspieler_in","Weiblich","Miley Cyrus",65427,139,63.8935546875
"Schauspieler_in","Weiblich","Ariana Grande",50584,139,49.3984375
"Schauspieler_in","Weiblich","Avril Lavigne",42955,138,41.9482421875
"Schauspieler_in","Weiblich","Natalie Portman",31297,136,30.5634765625
"Schauspieler_in","Weiblich","Whitney Houston",34440,135,33.6328125
"Schauspieler_in","Weiblich","Oprah Winfrey",17220,134,16.81640625
"Schauspieler_in","Weiblich","Katy Perry",43619,132,42.5966796875
"Schauspieler_in","Weiblich","Meryl Streep",25589,131,24.9892578125
"Schauspieler_in","Weiblich","Nicole Kidman",27735,131,27.0849609375
"Schauspieler_in","Weiblich","Cate Blanchett",27024,131,26.390625
"Schauspieler_in","Weiblich","Julia Roberts",37947,130,37.0576171875
"Schauspieler_in","Weiblich","Christina Aguilera",30900,130,30.17578125
"Schauspieler_in","Weiblich","Sophia Loren",26889,130,26.2587890625
"Schauspieler_in","Weiblich","Gwyneth Paltrow",26513,129,25.8916015625
"Schauspieler_in","Weiblich","Sandra Bullock",41445,128,40.4736328125
"Schauspieler_in","Weiblich","Mariah Carey",79867,126,77.9951171875
"Schauspieler_in","Weiblich","Katharine Hepburn",43441,126,42.4228515625
"Schauspieler_in","Weiblich","Serena Williams",100195,124,97.8466796875
"Schauspieler_in","Weiblich","Selena (amerikanische Sängerin)",20442,124,19.962890625
"Schauspieler_in","Weiblich","Kylie Minogue",64414,123,62.904296875
"Schauspieler_in","Weiblich","Sigourney Weaver",30548,121,29.83203125
"Schauspieler_in","Weiblich","Ingrid Bergman",19110,121,18.662109375
"Schauspieler_in","Weiblich","Jane Fonda",39242,120,38.322265625
"Schauspieler_in","Weiblich","Jennifer Lawrence",28200,120,27.5390625
"Schauspieler_in","Weiblich","Mila Kunis",12092,119,11.80859375
"Schauspieler_in","Weiblich","Halle Berry",15522,119,15.158203125
"Schauspieler_in","Weiblich","Charlize Theron",19156,118,18.70703125
"Schauspieler_in","Weiblich","Cher",57827,117,56.4716796875
"Schauspieler_in","Weiblich","Penélope Cruz",19397,117,18.9423828125
"Schauspieler_in","Weiblich","Jodie Foster",23696,117,23.140625
"Schauspieler_in","Weiblich","Elisha Cuthbert",5297,117,5.1728515625
"Schauspieler_in","Weiblich","Aishwarya Rai",10106,116,9.869140625
"Schauspieler_in","Weiblich","Lila Downs",7776,115,7.59375
"Schauspieler_in","Weiblich","Emma Stone",19716,114,19.25390625
"Schauspieler_in","Weiblich","Greta Garbo",71257,112,69.5869140625
"Schauspieler_in","Weiblich","Kim Kardashian",21421,112,20.9189453125
"Schauspieler_in","Weiblich","Megan Fox",19023,112,18.5771484375
"Schauspieler_in","Weiblich","Jessica Alba",18177,111,17.7509765625
"Schauspieler_in","Weiblich","Dua Lipa",41621,111,40.6455078125
"Schauspieler_in","Weiblich","Paris Hilton",27345,110,26.7041015625
"Schauspieler_in","Weiblich","Tina Turner",41552,110,40.578125
"Schauspieler_in","Weiblich","Kendall Jenner",23659,110,23.1044921875
"Schauspieler_in","Weiblich","Benedicta Boccoli",9430,110,9.208984375
"Schauspieler_in","Weiblich","Carrie Fisher",32324,109,31.56640625
"Schauspieler_in","Weiblich","Mae West",14400,109,14.0625
"Schauspieler_in","Weiblich","Barbra Streisand",28546,108,27.876953125
"Schauspieler_in","Weiblich","Björk",38016,108,37.125
"Schauspieler_in","Weiblich","Alla Borissowna Pugatschowa",30070,108,29.365234375
"Schauspieler_in","Weiblich","Monica Bellucci",11539,108,11.2685546875
"Schauspieler_in","Weiblich","Pamela Anderson",21706,108,21.197265625
"Schauspieler_in","Weiblich","Vivien Leigh",18979,108,18.5341796875
"Schauspieler_in","Weiblich","Cameron Diaz",14297,107,13.9619140625
"Schauspieler_in","Weiblich","Bette Davis",85668,107,83.66015625
"Schauspieler_in","Weiblich","Harper Lee",27569,107,26.9228515625
"Schauspieler_in","Weiblich","Umm Kulthum",14891,107,14.5419921875
"Schauspieler_in","Weiblich","Keira Knightley",18690,106,18.251953125
"Schauspieler_in","Weiblich","Nancy Reagan",10298,106,10.056640625
"Schauspieler_in","Weiblich","Julianne Moore",35545,106,34.7119140625
"Schauspieler_in","Weiblich","Whoopi Goldberg",31995,105,31.2451171875
"Schauspieler_in","Weiblich","Salma Hayek",18537,105,18.1025390625
"Schauspieler_in","Weiblich","Dolly Parton",29257,105,28.5712890625
"Schauspieler_in","Weiblich","Rita Hayworth",66584,104,65.0234375
"Schauspieler_in","Weiblich","Uma Thurman",16649,103,16.2587890625
"Schauspieler_in","Weiblich","Janet Jackson",45116,103,44.05859375
"Schauspieler_in","Weiblich","Marjorie Estiano",11150,103,10.888671875
"Schauspieler_in","Weiblich","Kirsten Dunst",21748,102,21.23828125
"Schauspieler_in","Weiblich","Kristen Stewart",37805,102,36.9189453125
"Schauspieler_in","Weiblich","Susan Sarandon",25149,102,24.5595703125
"Schauspieler_in","Weiblich","Lauren Bacall",34192,101,33.390625
"Schauspieler_in","Weiblich","Catherine Zeta-Jones",12096,101,11.8125
"Schauspieler_in","Weiblich","Helen Mirren",27150,101,26.513671875
"Schauspieler_in","Weiblich","Layāl Abboud",2463,101,2.4052734375
"Schauspieler_in","Weiblich","Joan Crawford",103663,100,101.2333984375
"Schauspieler_in","Weiblich","Mary Pickford",15124,100,14.76953125
"Schauspieler_in","Weiblich","Doris Day",41413,100,40.4423828125
"Schauspieler_in","Weiblich","Drew Barrymore",22485,100,21.9580078125
"Schauspieler_in","Weiblich","Reese Witherspoon",24227,99,23.6591796875
"Schauspieler_in","Weiblich","Winona Ryder",22865,98,22.3291015625
"Schauspieler_in","Weiblich","Hedy Lamarr",51564,98,50.35546875
"Schauspieler_in","Weiblich","Julie Andrews",27305,98,26.6650390625
"Schauspieler_in","Weiblich","Victoria Beckham",14830,97,14.482421875
"Schauspieler_in","Weiblich","Miriam Makeba",23183,97,22.6396484375
"Schauspieler_in","Weiblich","Natalia Oreiro",3995,97,3.9013671875
"Schauspieler_in","Weiblich","Sharon Stone",35440,97,34.609375
"Schauspieler_in","Weiblich","Alicia Keys",22472,97,21.9453125
"Schauspieler_in","Weiblich","Maggie Smith",50932,97,49.73828125
"Schauspieler_in","Weiblich","Amy Adams",22340,97,21.81640625
"Schauspieler_in","Weiblich","Emmy Rossum",13573,96,13.2548828125
"Schauspieler_in","Weiblich","Shirley MacLaine",27859,96,27.2060546875
"Schauspieler_in","Weiblich","Josephine Baker",27500,96,26.85546875
"Schauspieler_in","Weiblich","Gina Lollobrigida",28401,95,27.7353515625
"Schauspieler_in","Weiblich","Emily Blunt",20683,95,20.1982421875
"Schauspieler_in","Weiblich","Meghan, Duchess of Sussex",27112,95,26.4765625
"Schauspieler_in","Weiblich","Nathalia Dill",1288,94,1.2578125
"Schauspieler_in","Weiblich","Gal Gadot",13689,94,13.3681640625
"Schauspieler_in","Weiblich","Emilia Clarke",13617,94,13.2978515625
"Schauspieler_in","Weiblich","Arundhati Roy",25460,94,24.86328125
"Schauspieler_in","Weiblich","Alice Walker",26181,94,25.5673828125
"Schauspieler_in","Weiblich","Shirley Temple",16007,94,15.6318359375
"Schauspieler_in","Weiblich","Steffi Graf",83199,93,81.2490234375
"Schauspieler_in","Weiblich","Liza Minnelli",99985,93,97.6416015625
"Schauspieler_in","Weiblich","Lillian Gish",17758,93,17.341796875
"Schauspieler_in","Weiblich","Hilary Swank",13378,93,13.064453125
"Schauspieler_in","Weiblich","Lindsay Lohan",47486,93,46.373046875
"Schauspieler_in","Weiblich","Renée Zellweger",18731,93,18.2919921875
"Schauspieler_in","Weiblich","Catherine Deneuve",33701,92,32.9111328125
"Schauspieler_in","Weiblich","Leni Riefenstahl",127581,92,124.5908203125
"Schauspieler_in","Weiblich","Rachel McAdams",16137,92,15.7587890625
"Schauspieler_in","Weiblich","Naomi Watts",22012,92,21.49609375
"Schauspieler_in","Weiblich","Marion Cotillard",33452,91,32.66796875
"Schauspieler_in","Weiblich","Isabelle Adjani",28876,91,28.19921875
"Schauspieler_in","Weiblich","Sally Field",14428,91,14.08984375
"Schauspieler_in","Weiblich","Maria Callas",37370,91,36.494140625
"Schauspieler_in","Weiblich","Rachel Weisz",12705,91,12.4072265625
"Schauspieler_in","Weiblich","Ellen DeGeneres",21432,91,20.9296875
"Schauspieler_in","Weiblich","Margot Robbie",19949,91,19.4814453125
"Schauspieler_in","Weiblich","Hilary Duff",32355,90,31.5966796875
"Schauspieler_in","Weiblich","Gloria Swanson",17448,90,17.0390625
"Schauspieler_in","Weiblich","Rita Ora",25238,79,24.646484375
"Schauspieler_in","Weiblich","Jessica Chastain",30651,79,29.9326171875
"Schauspieler_in","Weiblich","Gwen Stefani",23114,79,22.572265625
"Schauspieler_in","Weiblich","Teresa Teng",6245,79,6.0986328125
"Schauspieler_in","Weiblich","Dakota Johnson",6078,79,5.935546875
"Schauspieler_in","Weiblich","Sabrina Carpenter",35572,79,34.73828125
"Schauspieler_in","Weiblich","Camila Cabello",14154,79,13.822265625
"Schauspieler_in","Weiblich","Lalisa Manobal",28781,79,28.1064453125
"Schauspieler_in","Weiblich","Sydney Sweeney",10226,79,9.986328125
"Schauspieler_in","Weiblich","Ellie Goulding",28678,78,28.005859375
"Schauspieler_in","Weiblich","Jeanne Moreau",19542,78,19.083984375
"Schauspieler_in","Weiblich","Sofija Rotaru",21998,78,21.482421875
"Schauspieler_in","Männlich","William Shakespeare",86826,332,84.791015625
"Schauspieler_in","Männlich","Donald Trump",527301,327,514.9423828125
"Schauspieler_in","Männlich","Michael Jackson",132457,325,129.3525390625
"Schauspieler_in","Männlich","Ronald Reagan",82348,304,80.41796875
"Schauspieler_in","Männlich","Charlie Chaplin",95895,258,93.6474609375
"Schauspieler_in","Männlich","Salvador Dalí",122051,246,119.1904296875
"Schauspieler_in","Männlich","Rabindranath Tagore",47231,243,46.1240234375
"Schauspieler_in","Männlich","Walt Disney",53600,211,52.34375
"Schauspieler_in","Männlich","Bob Dylan",127237,184,124.2548828125
"Schauspieler_in","Männlich","Alfred Hitchcock",175720,184,171.6015625
"Schauspieler_in","Männlich","Ludwig XIV.",104205,184,101.7626953125
"Schauspieler_in","Männlich","John Lennon",99967,183,97.6240234375
"Schauspieler_in","Männlich","Pelé",72202,181,70.509765625
"Schauspieler_in","Männlich","Louis Armstrong",29823,175,29.1240234375
"Schauspieler_in","Männlich","Eminem",63212,175,61.73046875
"Schauspieler_in","Männlich","Diego Maradona",127664,173,124.671875
"Schauspieler_in","Männlich","Steven Spielberg",85087,169,83.0927734375
"Schauspieler_in","Männlich","Bruce Lee",52004,162,50.78515625
"Schauspieler_in","Männlich","Robin Williams",37289,161,36.4150390625
"Schauspieler_in","Männlich","Jackie Chan",44179,160,43.1435546875
"Schauspieler_in","Männlich","Ingmar Bergman",58700,160,57.32421875
"Schauspieler_in","Männlich","Woody Allen",68483,157,66.8779296875
"Schauspieler_in","Männlich","Marlon Brando",118719,157,115.9365234375
"Schauspieler_in","Männlich","Arnold Schwarzenegger",95032,153,92.8046875
"Schauspieler_in","Männlich","Leonardo DiCaprio",62845,149,61.3720703125
"Schauspieler_in","Männlich","Jim Morrison",115941,149,113.2236328125
"Schauspieler_in","Männlich","Paul McCartney",139540,148,136.26953125
"Schauspieler_in","Männlich","Johnny Depp",59992,147,58.5859375
"Schauspieler_in","Männlich","Stephen King",98244,146,95.94140625
"Schauspieler_in","Männlich","Sean Connery",56086,143,54.771484375
"Schauspieler_in","Männlich","Justin Trudeau",58057,139,56.6962890625
"Schauspieler_in","Männlich","Robert De Niro",69853,137,68.2158203125
"Schauspieler_in","Männlich","Alain Delon",33458,137,32.673828125
"Schauspieler_in","Männlich","Shah Rukh Khan",19921,136,19.4541015625
"Schauspieler_in","Männlich","David Bowie",82031,136,80.1083984375
"Schauspieler_in","Männlich","Richard Dawkins",46846,136,45.748046875
"Schauspieler_in","Männlich","David Beckham",63377,135,61.8916015625
"Schauspieler_in","Männlich","Frank Sinatra",74723,134,72.9716796875
"Schauspieler_in","Männlich","Bradley Cooper",28987,134,28.3076171875
"Schauspieler_in","Männlich","Will Smith",33403,133,32.6201171875
"Schauspieler_in","Männlich","Tom Hanks",29322,133,28.634765625
"Schauspieler_in","Männlich","George Lucas",67227,132,65.6513671875
"Schauspieler_in","Männlich","Al Pacino",25915,132,25.3076171875
"Schauspieler_in","Männlich","Tupac Shakur",20436,132,19.95703125
"Schauspieler_in","Männlich","Waleri Jakowlewitsch Leontjew",2050,130,2.001953125
"Schauspieler_in","Männlich","George Clooney",41938,128,40.955078125
"Schauspieler_in","Männlich","Jack Nicholson",42169,127,41.1806640625
"Schauspieler_in","Männlich","Jim Carrey",22033,127,21.5166015625
"Schauspieler_in","Männlich","Salman Rushdie",40635,127,39.6826171875
"Schauspieler_in","Männlich","Morgan Freeman",22706,127,22.173828125
"Schauspieler_in","Männlich","Steven Seagal",28405,127,27.7392578125
"Schauspieler_in","Männlich","Chris Pratt",8313,127,8.1181640625
"Schauspieler_in","Männlich","Tom Cruise",40286,126,39.341796875
"Schauspieler_in","Männlich","George Harrison",55781,126,54.4736328125
"Schauspieler_in","Männlich","Amitabh Bachchan",15138,125,14.783203125
"Schauspieler_in","Männlich","Toshirō Mifune",7692,125,7.51171875
"Schauspieler_in","Männlich","Russell Crowe",43051,125,42.0419921875
"Schauspieler_in","Männlich","Andrew Garfield",13387,124,13.0732421875
"Schauspieler_in","Männlich","Keanu Reeves",26417,124,25.7978515625
"Schauspieler_in","Männlich","Quentin Tarantino",49084,123,47.93359375
"Schauspieler_in","Männlich","Wladimir Wladimirowitsch Majakowski",26605,123,25.9814453125
"Schauspieler_in","Männlich","Bing Crosby",85758,121,83.748046875
"Schauspieler_in","Männlich","Jean Cocteau",21526,121,21.021484375
"Schauspieler_in","Männlich","Rowan Atkinson",20240,120,19.765625
"Schauspieler_in","Männlich","John Wayne",55800,119,54.4921875
"Schauspieler_in","Männlich","Mel Gibson",29825,119,29.1259765625
"Schauspieler_in","Männlich","Nicolas Cage",34288,119,33.484375
"Schauspieler_in","Männlich","Zlatan Ibrahimović",87267,119,85.2216796875
"Schauspieler_in","Männlich","James Cameron",41427,118,40.4560546875
"Schauspieler_in","Männlich","Jet Li",12753,118,12.4541015625
"Schauspieler_in","Männlich","Wladimir Semjonowitsch Wyssozki",14526,117,14.185546875
"Schauspieler_in","Männlich","Bruce Willis",27107,117,26.4716796875
"Schauspieler_in","Männlich","Anthony Hopkins",26578,117,25.955078125
"Schauspieler_in","Männlich","Tom Holland (Schauspieler)",11251,117,10.9873046875
"Schauspieler_in","Männlich","Johnny Cash",53006,116,51.763671875
"Schauspieler_in","Männlich","John Travolta",27877,116,27.2236328125
"Schauspieler_in","Männlich","Harrison Ford",35606,116,34.771484375
"Schauspieler_in","Männlich","Humphrey Bogart",24818,115,24.236328125
"Schauspieler_in","Männlich","Josh Duhamel",5921,115,5.7822265625
"Schauspieler_in","Männlich","Martin Scorsese",40930,114,39.970703125
"Schauspieler_in","Männlich","Taylor Lautner",13583,114,13.2646484375
"Schauspieler_in","Männlich","Harold Pinter",30296,113,29.5859375
"Schauspieler_in","Männlich","Matt Damon",19462,113,19.005859375
"Schauspieler_in","Männlich","Daniel Radcliffe",23079,112,22.5380859375
"Schauspieler_in","Männlich","Denzel Washington",22978,112,22.439453125
"Schauspieler_in","Männlich","Orson Welles",45032,112,43.9765625
"Schauspieler_in","Männlich","Dwayne Johnson",35783,111,34.9443359375
"Schauspieler_in","Männlich","Justin Timberlake",20945,111,20.4541015625
"Schauspieler_in","Männlich","Sándor Petőfi",24365,101,23.7939453125
"Schauspieler_in","Männlich","Gene Wilder",11884,101,11.60546875
"Schauspieler_in","Männlich","Andrei Arsenjewitsch Tarkowski",22976,100,22.4375
"Schauspieler_in","Männlich","Peter Jackson",27395,100,26.7529296875
"Schauspieler_in","Männlich","George Carlin",10516,100,10.26953125
"Schauspieler_in","Männlich","Francis Ford Coppola",19956,100,19.48828125
"Schauspieler_in","Männlich","Sidney Poitier",19126,100,18.677734375
"Schauspieler_in","Männlich","Jon Voight",17852,100,17.43359375
"Schauspieler_in","Männlich","Mick Jagger",29949,99,29.2470703125
"Schauspieler_in","Männlich","Miles Davis",81033,99,79.1337890625
"Schauspieler_in","Männlich","John Goodman",13848,99,13.5234375
"Schauspieler_in","Männlich","Chris Evans",11476,99,11.20703125
"Schauspieler_in","Männlich","Antonio Banderas",17258,98,16.853515625
"Schauspieler_in","Männlich","Henry Fonda",21670,98,21.162109375
"Schauspieler_in","Männlich","Charles Aznavour",28722,98,28.048828125
"Schauspieler_in","Männlich","Sean Penn",27319,98,26.6787109375
"Schauspieler_in","Männlich","Christian Bale",24347,98,23.7763671875
"Schauspieler_in","Männlich","Michael Douglas",23071,98,22.5302734375
"Schauspieler_in","Männlich","Liam Neeson",19385,98,18.9306640625
"Schauspieler_in","Männlich","Mark Wahlberg",28575,98,27.9052734375
"Schauspieler_in","Männlich","Samuel L. Jackson",21781,98,21.2705078125
"Schauspieler_in","Männlich","Paul Walker",12823,98,12.5224609375
"Schauspieler_in","Männlich","Slavoj Žižek",67231,98,65.6552734375
"Schauspieler_in","Männlich","Chester Bennington",15175,97,14.8193359375
"Schauspieler_in","Männlich","Ichirō Mizuki",11555,97,11.2841796875
"Schauspieler_in","Männlich","Charles Bronson",30012,97,29.30859375
"Schauspieler_in","Männlich","François Truffaut",39307,97,38.3857421875
"Schauspieler_in","Männlich","Marcello Mastroianni",13375,97,13.0615234375
"Schauspieler_in","Männlich","Robert Redford",40563,97,39.6123046875
"Schauspieler_in","Männlich","Cary Grant",28670,97,27.998046875
"Schauspieler_in","Männlich","Psy (Sänger)",23192,96,22.6484375
"Schauspieler_in","Männlich","Louis de Funès",33841,96,33.0478515625
"Schauspieler_in","Männlich","Snoop Dogg",38113,96,37.2197265625
"Schauspieler_in","Männlich","Orlando Bloom",20470,96,19.990234375
"Schauspieler_in","Männlich","Roger Moore",43042,96,42.033203125
"Schauspieler_in","Männlich","Gary Cooper",28678,96,28.005859375
"Schauspieler_in","Männlich","Tim Burton",30196,96,29.48828125
"Schauspieler_in","Männlich","James Stewart",41416,96,40.4453125
"Schauspieler_in","Männlich","Buster Keaton",64566,96,63.052734375
"Schauspieler_in","Männlich","Jason Statham",11718,96,11.443359375
"Schauspieler_in","Männlich","Gregory Peck",24039,96,23.4755859375
"Schauspieler_in","Männlich","Pier Paolo Pasolini",49831,95,48.6630859375
"Schauspieler_in","Männlich","John Cena",30660,95,29.94140625
"Schauspieler_in","Männlich","Enrique Iglesias",17002,95,16.603515625
"Schauspieler_in","Männlich","Pedro Almodóvar",24623,95,24.0458984375
"Schauspieler_in","Männlich","Harry Houdini",22526,95,21.998046875
"Schauspieler_in","Männlich","Groucho Marx",24495,95,23.9208984375
"Schauspieler_in","Männlich","Marilyn Manson",26303,95,25.6865234375
"Schauspieler_in","Männlich","Sting",39032,95,38.1171875
"Schauspieler_in","Männlich","Zac Efron",36534,94,35.677734375
"Schauspieler_in","Männlich","Ed Sheeran",22816,94,22.28125
"Schauspieler_in","Männlich","Jean-Claude Van Damme",24241,94,23.6728515625
"Schauspieler_in","Männlich","Robert Pattinson",18437,93,18.0048828125
"Schauspieler_in","Männlich","Dr. Dre",27547,93,26.9013671875
"Schauspieler_in","Männlich","Luis Buñuel",32099,93,31.3466796875
"Schauspieler_in","Männlich","Adam Sandler",24483,93,23.9091796875
"Schauspieler_in","Männlich","Laurence Olivier",23345,93,22.7978515625
"Schauspieler_in","Männlich","Alan Rickman",22698,93,22.166015625
"Schauspieler_in","Männlich","Charlton Heston",24454,93,23.880859375
"Schauspieler_in","Männlich","Matthew McConaughey",13382,93,13.068359375
"Schauspieler_in","Männlich","Hal Holbrook",15406,93,15.044921875
"Schauspieler_in","Männlich","Weird Al Yankovic",28264,92,27.6015625
"Saenger_in","Weiblich","Marilyn Monroe",103156,239,100.73828125
"Saenger_in","Weiblich","Marlene Dietrich",83339,198,81.3857421875
"Saenger_in","Weiblich","Lady Gaga",49536,196,48.375
"Saenger_in","Weiblich","Madonna (Künstlerin)",163032,190,159.2109375
"Saenger_in","Weiblich","Taylor Swift",145127,174,141.7255859375
"Saenger_in","Weiblich","Selena Gomez",43604,174,42.58203125
"Saenger_in","Weiblich","Beyoncé",85505,173,83.5009765625
"Saenger_in","Weiblich","Shakira",41929,165,40.9462890625
"Saenger_in","Weiblich","Lana Del Rey",46311,159,45.2255859375
"Saenger_in","Weiblich","Céline Dion",36445,158,35.5908203125
"Saenger_in","Weiblich","Rihanna",56146,156,54.830078125
"Saenger_in","Weiblich","Scarlett Johansson",38602,155,37.697265625
"Saenger_in","Weiblich","Brigitte Bardot",41594,151,40.619140625
"Saenger_in","Weiblich","Hebe Camargo",2960,150,2.890625
"Saenger_in","Weiblich","Judy Garland",25664,150,25.0625
"Saenger_in","Weiblich","Anggun",11199,149,10.9365234375
"Saenger_in","Weiblich","Édith Piaf",32971,147,32.1982421875
"Saenger_in","Weiblich","Agnes Monica",4357,147,4.2548828125
"Saenger_in","Weiblich","Britney Spears",74844,145,73.08984375
"Saenger_in","Weiblich","Maya Angelou",21562,142,21.056640625
"Saenger_in","Weiblich","Ariana Grande",50584,139,49.3984375
"Saenger_in","Weiblich","Miley Cyrus",65427,139,63.8935546875
"Saenger_in","Weiblich","Avril Lavigne",42955,138,41.9482421875
"Saenger_in","Weiblich","Jennifer Lopez",51274,136,50.072265625
"Saenger_in","Weiblich","Whitney Houston",34440,135,33.6328125
"Saenger_in","Weiblich","Katy Perry",43619,132,42.5966796875
"Saenger_in","Weiblich","Kate Winslet",51856,132,50.640625
"Saenger_in","Weiblich","Nicole Kidman",27735,131,27.0849609375
"Saenger_in","Weiblich","Charlotte Rampling",18197,131,17.7705078125
"Saenger_in","Weiblich","Sophia Loren",26889,130,26.2587890625
"Saenger_in","Weiblich","Gwyneth Paltrow",26513,129,25.8916015625
"Saenger_in","Weiblich","Amy Winehouse",32639,129,31.8740234375
"Saenger_in","Weiblich","Mariah Carey",79867,126,77.9951171875
"Saenger_in","Weiblich","Selena (amerikanische Sängerin)",20442,124,19.962890625
"Saenger_in","Weiblich","Kylie Minogue",64414,123,62.904296875
"Saenger_in","Weiblich","Cher",57827,117,56.4716796875
"Saenger_in","Weiblich","Enya",16474,114,16.087890625
"Saenger_in","Weiblich","Aretha Franklin",20106,114,19.634765625
"Saenger_in","Weiblich","Jennifer Connelly",46750,88,45.654296875
"Saenger_in","Weiblich","Jolin Tsai",7311,87,7.1396484375
"Saenger_in","Weiblich","Anna Rita Del Piano",13400,87,13.0859375
"Saenger_in","Weiblich","Diana Ross",42023,86,41.0380859375
"Saenger_in","Weiblich","Kate Hudson",11164,86,10.90234375
"Saenger_in","Weiblich","Kristen Bell",12325,85,12.0361328125
"Saenger_in","Weiblich","Dakota Fanning",17950,85,17.529296875
"Saenger_in","Weiblich","Kelly Clarkson",26395,85,25.7763671875
"Saenger_in","Weiblich","Rosé (Sängerin)",10977,85,10.7197265625
"Saenger_in","Weiblich","Lisa Gerrard",8496,84,8.296875
"Saenger_in","Weiblich","Lata Mangeshkar",8424,84,8.2265625
"Saenger_in","Weiblich","Kesha",33335,83,32.5537109375
"Saenger_in","Weiblich","Goldie Hawn",14394,83,14.056640625
"Saenger_in","Weiblich","Naomi Campbell",17003,83,16.6044921875
"Saenger_in","Weiblich","Courtney Love",30878,83,30.154296875
"Saenger_in","Weiblich","Debbie Reynolds",36335,83,35.4833984375
"Saenger_in","Weiblich","Pumpuang Duangjan",4613,83,4.5048828125
"Saenger_in","Weiblich","Cardi B",8779,83,8.5732421875
"Saenger_in","Weiblich","Jessica Simpson",8473,82,8.2744140625
"Saenger_in","Weiblich","Nina Simone",33922,82,33.126953125
"Saenger_in","Weiblich","Amanda Seyfried",11576,82,11.3046875
"Saenger_in","Weiblich","Vanessa Hudgens",53785,82,52.5244140625
"Saenger_in","Weiblich","Alanis Morissette",21462,82,20.958984375
"Saenger_in","Weiblich","Anna Maria Jopek",4799,81,4.6865234375
"Saenger_in","Weiblich","Betty White",56868,81,55.53515625
"Saenger_in","Weiblich","Carla Bruni",22619,80,22.0888671875
"Saenger_in","Weiblich","Tyra Banks",5561,80,5.4306640625
"Saenger_in","Weiblich","Sia (Sängerin)",31191,80,30.4599609375
"Saenger_in","Weiblich","Hande Yener",11842,80,11.564453125
"Saenger_in","Weiblich","Susan Boyle",24368,80,23.796875
"Saenger_in","Weiblich","Lucille Ball",12891,80,12.5888671875
"Saenger_in","Weiblich","Olivia Rodrigo",14275,80,13.9404296875
"Saenger_in","Weiblich","Shelley Duvall",13102,79,12.794921875
"Saenger_in","Weiblich","Eartha Kitt",16180,79,15.80078125
"Saenger_in","Weiblich","Ginger Rogers",13210,79,12.900390625
"Saenger_in","Weiblich","Rita Ora",25238,79,24.646484375
"Saenger_in","Weiblich","Teresa Teng",6245,79,6.0986328125
"Saenger_in","Weiblich","Gwen Stefani",23114,79,22.572265625
"Saenger_in","Weiblich","Sabrina Carpenter",35572,79,34.73828125
"Saenger_in","Weiblich","Camila Cabello",14154,79,13.822265625
"Saenger_in","Weiblich","Sofija Rotaru",21998,78,21.482421875
"Saenger_in","Weiblich","Ellie Goulding",28678,78,28.005859375
"Saenger_in","Weiblich","Jeanne Moreau",19542,78,19.083984375
"Saenger_in","Weiblich","Donna Summer",40365,78,39.4189453125
"Saenger_in","Weiblich","Siti Nurhaliza",3121,78,3.0478515625
"Saenger_in","Weiblich","Lena Meyer-Landrut",60620,77,59.19921875
"Saenger_in","Weiblich","Sophie Marceau",15558,77,15.193359375
"Saenger_in","Weiblich","Norah Jones",7347,77,7.1748046875
"Saenger_in","Weiblich","Millie Bobby Brown",30458,77,29.744140625
"Saenger_in","Weiblich","Ana Mena",7054,77,6.888671875
"Saenger_in","Weiblich","Jennie Kim",43811,77,42.7841796875
"Saenger_in","Weiblich","Patti Smith",28678,76,28.005859375
"Saenger_in","Weiblich","Aaliyah",17186,76,16.783203125
"Saenger_in","Weiblich","Fergie",11545,76,11.2744140625
"Saenger_in","Weiblich","Olivia Newton-John",27365,76,26.7236328125
"Saenger_in","Weiblich","Joey King",7606,76,7.427734375
"Saenger_in","Weiblich","Loreen",8752,76,8.546875
"Saenger_in","Weiblich","Anna Kendrick",32945,75,32.1728515625
